Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index,El_comp,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,NKM,KMD-CH2,KMD-CO2,KMD-H2,KMD-O2,KMD-H2O,KMD-CHO,KMD-OCH2,KMD-C6H4O,Ymet,Molecular formula,Outline,Specifics,MSCC,CRAM,IOS
531.080111,13743803.0,24,20,14,0,0,0,0,0,0.190997903594082,8,531.078126489574,531.078130511698,532.085406978578,75.25,182992.5,0.0715239139762312,4811,CHO,Altamaha_PP48_000107-4_p08,15.0,1.0,0.1,0.47059,0.58333,0.83333,0.0,0.0,,,0.33333,50.8,0.58333,531.0,0.5155208642,0.2002646975,4.0459305931,0.2463217216,0.23389778,0.0273120747,0.1093884952,0.0738289587,0.09064064830011695,C24H20O14,PUCs,Lignin-like,Not Matched,CRAM,
531.101214,5131970.0,21,24,16,0,0,0,0,0,0.191597059721284,7,531.099229345246,531.099260207148,532.106536674028,26.7,186975.2,0.026707206208398,4813,CHO,Altamaha_PP48_000107-4_p08,10.0,-6.0,0.0,0.15385,0.7619,1.14286,0.0,0.0,,,0.38095,49.44286,0.7619,531.0,0.4944144581,0.2213995826,4.0249646516,0.2674584391,0.212780169,0.0484400784,0.0882659304,0.0527049791,0.1046586350140823,C21H24O16,PUCs,Tannin-like,Not Matched,,
531.116474,14689991.0,25,24,13,0,0,0,0,0,0.0558467956694326,7,531.114489240874,531.114444108111,532.121720574991,80.58,177466.7,0.0764479564059243,4814,CHO,Altamaha_PP48_000107-4_p08,14.0,1.0,0.08333,0.40541,0.52,0.96,0.0,0.0,,,0.08,58.02,0.52,531.0,0.479176492,0.2366581094,4.0098280952,0.2827182889,0.1975341133,0.0636936372,0.0730162983,0.0374543255,0.08252909318065092,C25H24O13,PUCs,Lignin-like,Not Matched,CRAM,
531.137667,3469005.0,22,28,15,0,0,0,0,0,0.172021151051353,7,531.135682095916,531.135635303241,532.14291177012,17.33,202961.8,0.018052995608502,4816,CHO,Altamaha_PP48_000107-4_p08,9.0,-6.0,0.0,0.10345,0.68182,1.27273,0.0,0.0,,,0.09091,57.70909,0.68182,531.0,0.4580700859,0.2577929944,3.9888621536,0.3038550064,0.1764165023,0.084821641,0.0518937334,0.0163303459,0.09399172274241024,C22H28O15,PUCs,Tannin-like,Not Matched,,
531.152737,13821650.0,26,28,12,0,0,0,0,0,0.0883682795374455,7,531.150751992833,531.150752871226,532.158029338106,75.69,181365.2,0.0719290363525712,4818,CHO,Altamaha_PP48_000107-4_p08,13.0,1.0,0.07143,0.35,0.46154,1.07692,0.0,0.0,,,-0.15385,64.68462,0.46154,531.0,0.4428321198,0.2730515212,3.9737255972,0.3191148562,0.1611704467,0.1000751998,0.0366441013,0.0010796923,0.07575011240743161,C26H28O12,PUCs,Lignin-like,Not Matched,CRAM,IOS
531.173892,2879704.3,23,32,14,0,0,0,0,0,0.0005574835460679,6,531.17190684812,531.171929566401,532.179206033281,14.01,187549.9,0.014986224892061,4820,CHO,Altamaha_PP48_000107-4_p08,8.0,-6.0,0.0,0.0625,0.6087,1.3913,0.0,0.0,,,-0.17391,65.25652,0.6087,531.0,0.4217257138,0.2941864063,3.9527596557,0.3402515737,0.1400528357,0.1212032036,0.0155215364,0.0200442874,0.08533272242456055,C23H32O14,PUCs,Lignin-like,Not Matched,,
531.189133,11824861.0,27,32,11,0,0,0,0,0,0.167738105749834,4,531.187147743857,531.187096134129,532.194372601009,64.43,177696.1,0.061537577404514,4822,CHO,Altamaha_PP48_000107-4_p08,12.0,1.0,0.0625,0.30233,0.40741,1.18519,0.0,0.0,,,-0.37037,70.85556,0.40741,531.0,0.4064877476,0.3094449331,3.9376230992,0.3555114235,0.12480678,0.1364567624,0.0002719043,0.0352949409,0.07000025651148628,C27H32O11,PUCs,Lignin-like,Not Matched,CRAM,
531.225449,9727720.0,28,36,10,0,0,0,0,0,0.18634706354258,3,531.223463495403,531.223471730064,532.230748196944,52.61,182961.0,0.0506238781554759,4824,CHO,Altamaha_PP48_000107-4_p08,11.0,1.0,0.05556,0.26087,0.35714,1.28571,0.0,0.0,,,-0.57143,76.58571,0.35714,531.0,0.3701433754,0.3458383449,3.9015206013,0.3919079908,0.0884431134,0.1728383249,0.0361002927,0.0716695742,0.06506170995743103,C28H36O10,PUCs,Lignin-like,Not Matched,CRAM,
531.26185,5078771.0,29,40,9,0,0,0,0,0,0.0988045351945093,2,531.259864246342,531.259903825603,532.267180292483,26.4,200061.0,0.0264303541100653,4826,CHO,Altamaha_PP48_000107-4_p08,10.0,1.0,0.05,0.22449,0.31034,1.37931,0.0,0.0,,,-0.75862,81.92069,0.31034,531.0,0.3337990033,0.3822317567,3.8654181033,0.428304558,0.0520794467,0.2092198875,0.0724724897,0.1080442074,0.060774074308511006,C29H40O9,PUCs,Lignin-like,Not Matched,CRAM,
531.298532,1998590.4,30,44,8,0,0,0,0,0,0.0532517932547826,2,531.296545995334,531.296313576198,532.303590043078,9.04,186220.5,0.0104008335861131,4827,CHO,Altamaha_PP48_000107-4_p08,9.0,1.0,0.04545,0.19231,0.26667,1.46667,0.0,0.0,,,-0.93333,86.9,0.26667,531.0,0.2974546311,0.4186251686,3.8293156054,0.4647011253,0.0157157801,0.2456014501,0.1088446867,0.1444188406,0.05701661870086325,C30H44O8,PUCs,Lignin-like,Not Matched,CRAM,
532.075338,1968618.0,23,19,14,1,0,0,0,0,0.212261123610454,7,532.073346673739,532.073391009897,533.080667476777,8.87,153841.8,0.0102448546798918,4828,CHON,Altamaha_PP48_000107-4_p08,15.0,1.0,0.0,0.46667,0.6087,0.82609,0.04348,0.0,inf,0.0,0.52174,45.43043,0.65217,532.0,0.5208363994,0.1962912954,4.0578658201,0.2424346787,0.2386852581,0.0230143779,0.1139425123,0.0783163,0.09897395571189152,C23H19O14N,PUCs,Lignin-like,Not Matched,CRAM,
532.111671,2646005.0,24,23,13,1,0,0,0,0,0.261495619036821,7,532.109679424554,532.109802771664,533.117079238544,12.69,200374.2,0.0137700339564441,4830,CHON,Altamaha_PP48_000107-4_p08,14.0,1.0,0.0,0.39394,0.54167,0.95833,0.04167,0.0,inf,0.0,0.25,53.175,0.58333,532.0,0.4844920272,0.2326847073,4.0217633221,0.278831246,0.2023215914,0.0593959404,0.0775703153,0.0419416667,0.08938124444985576,C24H23O13N,PUCs,Lignin-like,Not Matched,CRAM,
532.148403,2925567.8,25,27,12,1,0,0,0,0,0.4519344653505,7,532.146411172606,532.146289820583,533.153566287463,14.26,155292.7,0.0152249024275764,4833,CHON,Altamaha_PP48_000107-4_p08,13.0,1.0,0.0,0.33333,0.48,1.08,0.04,0.0,inf,0.0,0.0,60.3,0.52,532.0,0.448147655,0.2690781191,3.9856608242,0.3152278132,0.1659579248,0.095777503,0.0411981184,0.0055670335,0.08148371481071882,C25H27O12N,PUCs,Lignin-like,Not Matched,CRAM,IOS
532.169201,2567174.0,22,31,14,1,0,0,0,0,0.274430038595507,5,532.16720902994,532.167324561906,533.174601028786,12.24,221111.6,0.0133597907608263,4835,CHON,Altamaha_PP48_000107-4_p08,8.0,-6.0,0.0,0.0,0.63636,1.40909,0.04545,0.0,inf,0.0,0.0,60.3,0.68182,532.0,0.427041249,0.2902130041,3.9646948826,0.3363645308,0.1448403138,0.1169055068,0.0200755535,0.0155569462,0.0926381699679265,C22H31O14N,PUCs,Lignin-like,Not Matched,,
533.022644,1677059.3,22,14,16,0,0,0,0,0,0.13159556798393,7,533.020646168495,533.020978211862,534.028254678742,7.22,216262.8,0.0087275585299235,4838,CHO,Altamaha_PP48_000107-4_p08,16.0,0.0,0.0,0.57143,0.72727,0.63636,0.0,0.0,,,0.81818,36.98182,0.72727,533.0,0.5748103013,0.1435938716,4.118135589,0.1898193895,0.2921569346,0.0299914767,0.1671921484,0.1315025218,0.11036164052569467,C22H14O16,PPAs,Polyphenol-like,Not Matched,,
533.059434,10041614.0,23,18,15,0,0,0,0,0,0.205257327880428,7,533.057435915507,533.057403063087,534.064679529966,54.37,186114.9,0.0522574090969231,4839,CHO,Altamaha_PP48_000107-4_p08,15.0,0.0,0.0,0.48387,0.65217,0.78261,0.0,0.0,,,0.52174,45.43043,0.65217,533.0,0.5384659292,0.1799872834,4.0820330911,0.2262159568,0.2557932679,0.0063900859,0.1308199514,0.0951278886,0.09856605340243711,C23H18O15,PUCs,Lignin-like,Not Matched,CRAM,
533.077376,2028819.3,37,14,1,2,0,1,0,0,0.0552590483091787,9,533.075377792119,533.075377792119,534.082654258999,9.21,127232.5,0.0105581473400425,4840,CHONS,Altamaha_PP48_000107-4_p08,32.0,31.0,0.84848,0.85075,0.02703,0.37838,0.05405,0.0,inf,0.0,-0.10811,63.38108,0.08108,533.0,0.5187380424,0.1997417891,4.0624364947,0.2459721752,0.2360549081,0.0261381597,0.1110769612,0.075383576,0.053827868060471934,C37H14ON2S,PAs,Cond. aromatic-like,Not Matched,,
533.095753,15673625.0,24,22,14,0,0,0,0,0,0.151424252135866,8,533.093754665733,533.093759824558,534.101036291438,86.12,181834.6,0.0815668709887436,4841,CHO,Altamaha_PP48_000107-4_p08,14.0,0.0,0.0,0.41176,0.58333,0.91667,0.0,0.0,,,0.25,53.175,0.58333,533.0,0.502121557,0.2163806953,4.0459305931,0.262612524,0.2194296013,0.0427716485,0.0944477544,0.0587532553,0.08904844652251315,C24H22O14,PUCs,Lignin-like,Not Matched,CRAM,
533.132139,16365859.0,25,26,13,0,0,0,0,0,0.0532905315972285,7,533.130140415473,533.130092919483,534.137369386363,90.02,181998.1,0.0851693153098258,4844,CHO,Altamaha_PP48_000107-4_p08,13.0,0.0,0.0,0.35135,0.52,1.04,0.0,0.0,,,0.0,60.3,0.52,533.0,0.4657771848,0.2527741071,4.0098280952,0.2990090913,0.1830659347,0.079153211,0.0580755574,0.0223786221,0.0812070382554809,C25H26O13,PUCs,Lignin-like,Not Matched,CRAM,IOS
533.162632,2619436.3,33,26,7,0,0,0,0,0,0.157667017150689,6,533.160633205725,533.160492501768,534.167768968648,12.54,112309.6,0.0136317681930844,4846,CHO,Altamaha_PP48_000107-4_p08,21.0,14.0,0.53846,0.59322,0.21212,0.78788,0.0,0.0,,,-0.36364,70.66364,0.21212,533.0,0.4353012525,0.2832911607,3.9795549823,0.3295287909,0.1525738234,0.1096603286,0.0275762931,0.008122685,0.057344923582761664,C33H26O7,PPAs,Polyphenol-like,Not Matched,,
533.168428,15198510.0,26,30,12,0,0,0,0,0,0.0052050869389781,6,533.166429165855,533.166447180899,534.173723647779,83.44,171869.3,0.079094332318856,4847,CHO,Altamaha_PP48_000107-4_p08,12.0,0.0,0.0,0.3,0.46154,1.15385,0.0,0.0,,,-0.23077,66.87692,0.46154,533.0,0.4294328126,0.2891675189,3.9737255972,0.3354056586,0.146702268,0.1155347736,0.0217033604,0.0139960111,0.07463485851075038,C26H30O12,PUCs,Lignin-like,Not Matched,CRAM,IOS
533.199668,1883959.1,35,34,1,0,0,2,0,0,0.302647187929222,8,533.197668950947,533.197668950947,534.204945417827,8.39,192839.2,0.0098042825994477,4849,CHOS,Altamaha_PP48_000107-4_p08,19.0,18.0,0.5,0.50769,0.02857,0.97143,0.0,0.0,,,-0.8,83.1,0.02857,533.0,0.3969997084,0.3216443853,3.9415083375,0.3678853409,0.1142519457,0.1480010659,0.0107545742,0.0464561198,0.04978787337221549,C35H34OS2,PPAs,Polyphenol-like,Not Matched,,
533.204798,14580025.0,27,34,11,0,0,0,0,0,0.140129097810051,4,533.202798915654,533.202760609239,534.210037076119,79.96,181255.3,0.0758756840352922,4850,CHO,Altamaha_PP48_000107-4_p08,11.0,0.0,0.0,0.25581,0.40741,1.25926,0.0,0.0,,,-0.44444,72.96667,0.40741,533.0,0.3930884404,0.3255609308,3.9376230992,0.3718022259,0.1103386014,0.1519163362,0.0146688366,0.0503706444,0.06904681937654436,C27H34O11,PUCs,Lignin-like,Not Matched,CRAM,
533.241039,8517955.0,28,38,10,0,0,0,0,0,0.285641540327314,3,533.239039666316,533.239068370928,534.246344837808,45.79,168163.0,0.0443281587107592,4853,CHO,Altamaha_PP48_000107-4_p08,10.0,0.0,0.0,0.21739,0.35714,1.35714,0.0,0.0,,,-0.64286,78.62143,0.35714,533.0,0.3567440682,0.3619543426,3.9015206013,0.4081987932,0.0739749347,0.1882978988,0.0510410336,0.0867452776,0.06423726574416144,C28H38O10,PUCs,Lignin-like,Not Matched,CRAM,
533.277412,3298637.8,29,42,9,0,0,0,0,0,0.367497924201482,2,533.275412416044,533.27541013237,534.28268659925,16.36,198098.4,0.0171663902812013,4854,CHO,Altamaha_PP48_000107-4_p08,9.0,0.0,0.0,0.18367,0.31034,1.44828,0.0,0.0,,,-0.82759,83.88621,0.31034,533.0,0.3203996961,0.3983477545,3.8654181033,0.4445953605,0.0376112681,0.2246794613,0.0874132305,0.1231199108,0.060054111844133944,C29H42O9,PUCs,Lignin-like,Not Matched,CRAM,
534.05444,1763374.0,22,17,15,1,0,0,0,0,0.20063559074669,8,534.052435063477,534.052435063477,535.059711530357,7.71,217724.3,0.009176747533701,4855,CHON,Altamaha_PP48_000107-4_p08,15.0,0.0,0.0,0.48148,0.68182,0.77273,0.04545,0.0,inf,0.0,0.72727,39.57273,0.72727,534.0,0.5437814644,0.1760138813,4.093968318,0.2223289138,0.2605807461,0.0020923891,0.1353739685,0.0996152298,0.10850022048690684,C22H17O15N,PUCs,Tannin-like,Not Matched,,
534.091021,2532920.3,23,21,14,1,0,0,0,0,0.442964485644045,8,534.089015811203,534.089164950435,535.096441417315,12.05,159460.3,0.0131815316070705,4857,CHON,Altamaha_PP48_000107-4_p08,14.0,0.0,0.0,0.4,0.6087,0.91304,0.04348,0.0,inf,0.0,0.43478,47.9087,0.65217,534.0,0.5074370922,0.2124072931,4.0578658201,0.2587254811,0.2242170794,0.0384739517,0.0990017715,0.0632405965,0.09707858947721958,C23H21O14N,PUCs,Lignin-like,Not Matched,CRAM,
534.127463,2882626.8,24,25,13,1,0,0,0,0,0.166844198890704,8,534.125457559862,534.125402711888,535.132679178768,14.02,170863.3,0.0150014338293978,4859,CHON,Altamaha_PP48_000107-4_p08,13.0,0.0,0.0,0.33333,0.54167,1.04167,0.04167,0.0,inf,0.0,0.16667,55.55,0.58333,534.0,0.47109272,0.248800705,4.0217633221,0.2951220484,0.1878534128,0.0748555142,0.0626295745,0.0268659633,0.08783260291086639,C24H25O13N,PUCs,Lignin-like,Not Matched,CRAM,IOS
534.163814,2913869.0,25,29,12,1,0,0,0,0,0.225401552506335,5,534.161808309122,534.161819562338,535.169096029218,14.19,194632.5,0.0151640208822847,4861,CHON,Altamaha_PP48_000107-4_p08,12.0,0.0,0.0,0.27778,0.48,1.16,0.04,0.0,inf,0.0,-0.08,62.58,0.52,534.0,0.4347483478,0.2851941168,3.9856608242,0.3315186157,0.1514897461,0.1112370768,0.0262573775,0.0095086699,0.0801946785774658,C25H29O12N,PUCs,Lignin-like,Not Matched,CRAM,IOS
534.200271,2040407.4,26,33,11,1,0,0,0,0,0.354527340259927,5,534.198265057627,534.198274185653,535.205550652533,9.27,197753.4,0.0106184527931654,4863,CHON,Altamaha_PP48_000107-4_p08,11.0,0.0,0.0,0.23077,0.42308,1.26923,0.03846,0.0,inf,0.0,-0.30769,69.06923,0.46154,534.0,0.3984039757,0.3215875287,3.9495583262,0.3679151829,0.1151260795,0.1476186394,0.0101148195,0.0458833032,0.07377886728369454,C26H33O11N,PUCs,Lignin-like,Not Matched,CRAM,IOS
535.038487,3383106.8,22,16,16,0,0,0,0,0,0.0230832681763888,7,535.03647526821,535.036570373964,536.043846840844,16.84,164565.0,0.0176059741059736,4866,CHO,Altamaha_PP48_000107-4_p08,15.0,-1.0,0.0,0.5,0.72727,0.72727,0.0,0.0,,,0.72727,39.57273,0.72727,535.0,0.5614109941,0.1597098693,4.118135589,0.2061101919,0.2776887559,0.0145319028,0.1522514075,0.1164268184,0.10801021233071606,C22H16O16,PPAs,Polyphenol-like,Not Matched,,
535.053626,2070342.9,26,16,13,0,0,0,0,0,0.0473852667309381,8,535.051614163523,535.051788732717,536.059065199597,9.44,178908.1,0.0107742396686638,4867,CHO,Altamaha_PP48_000107-4_p08,19.0,6.0,0.46154,0.64103,0.5,0.61538,0.0,0.0,,,0.38462,49.33846,0.5,535.0,0.546173028,0.1749683961,4.1029990326,0.2213700417,0.2624427003,0.000721656,0.1370017754,0.1011761648,0.08459915079571761,C26H16O13,PPAs,Polyphenol-like,Not Matched,,
535.075007,12426061.0,23,20,15,0,0,0,0,0,0.0534009366834106,7,535.072995015665,535.072972133806,536.080248600686,67.81,184522.2,0.0646662730852153,4869,CHO,Altamaha_PP48_000107-4_p08,14.0,-1.0,0.0,0.41935,0.65217,0.86957,0.0,0.0,,,0.43478,47.9087,0.65217,535.0,0.525066622,0.1961032811,4.0820330911,0.2425067592,0.2413250893,0.0218496597,0.1158792105,0.0800521851,0.09668612938599179,C23H20O15,PUCs,Lignin-like,Not Matched,CRAM,
535.111505,16005975.0,24,24,14,0,0,0,0,0,0.217390821535063,7,535.109492763247,535.109445559749,536.116722026629,87.99,178992.3,0.0832964485161573,4871,CHO,Altamaha_PP48_000107-4_p08,13.0,-1.0,0.0,0.35294,0.58333,1.0,0.0,0.0,,,0.16667,55.55,0.58333,535.0,0.4887222498,0.232496693,4.0459305931,0.2789033265,0.2049614226,0.0582312223,0.0795070135,0.0436775519,0.08751121662311695,C24H24O14,PUCs,Lignin-like,Not Matched,CRAM,
535.147796,17529696.0,25,28,13,0,0,0,0,0,0.165314547202017,8,535.145783512234,535.145803153109,536.153079619989,96.58,178538.7,0.0912260215555683,4874,CHO,Altamaha_PP48_000107-4_p08,12.0,-1.0,0.0,0.2973,0.52,1.12,0.0,0.0,,,-0.08,62.58,0.52,535.0,0.4523778776,0.2688901048,4.0098280952,0.3152998937,0.168597756,0.0946127849,0.0431348165,0.0073029187,0.0799266721864482,C25H28O13,PUCs,Lignin-like,Not Matched,CRAM,IOS
535.184147,16595819.0,26,32,12,0,0,0,0,0,0.102366115640015,6,535.182134260782,535.182154913144,536.189431380024,91.32,178020.4,0.0863660466117787,4877,CHO,Altamaha_PP48_000107-4_p08,11.0,-1.0,0.0,0.25,0.46154,1.23077,0.0,0.0,,,-0.30769,69.06923,0.46154,535.0,0.4160335054,0.3052835167,3.9737255972,0.351696461,0.1322340893,0.1309943474,0.0067626196,0.0290717146,0.07355196746651799,C26H32O12,PUCs,Lignin-like,Not Matched,CRAM,IOS
535.220552,11910005.0,27,36,11,0,0,0,0,0,0.0506154192435222,5,535.21853900893,535.218512673112,536.225789139992,64.9,185557.0,0.0619806739864129,4879,CHO,Altamaha_PP48_000107-4_p08,10.0,-1.0,0.0,0.2093,0.40741,1.33333,0.0,0.0,,,-0.51852,75.07778,0.40741,535.0,0.3796891332,0.3416769285,3.9376230992,0.3880930283,0.0958704227,0.16737591,0.0296095774,0.0654463478,0.06811900578066205,C27H36O11,PUCs,Lignin-like,Not Matched,CRAM,
535.256695,5880703.0,28,40,10,0,0,0,0,0,0.172995801168482,3,535.254681758866,535.25477826702,536.2620547339,30.92,193492.7,0.0306036761070982,4881,CHO,Altamaha_PP48_000107-4_p08,9.0,-1.0,0.0,0.17391,0.35714,1.42857,0.0,0.0,,,-0.71429,80.65714,0.35714,535.0,0.343344761,0.3780703403,3.9015206013,0.4244895956,0.059506756,0.2037574726,0.0659817744,0.101820981,0.06343345434120984,C28H40O10,PUCs,Lignin-like,Not Matched,CRAM,
535.293676,1751945.1,29,44,9,0,0,0,0,0,0.3382351664129,2,535.291662502978,535.291437939444,536.298714406324,7.64,213527.1,0.0091172705708514,4882,CHO,Altamaha_PP48_000107-4_p08,8.0,-1.0,0.0,0.14286,0.31034,1.51724,0.0,0.0,,,-0.89655,85.85172,0.31034,535.0,0.3070003889,0.4144637522,3.8654181033,0.4608861629,0.0231430894,0.2401390351,0.1023539714,0.1381956142,0.059351007793265374,C29H44O9,UAAs,Aliphatic-like,Not Matched,,
536.106875,2738277.8,23,23,14,1,0,0,0,0,0.0794435602307582,10,536.104855869423,536.104535315942,537.111811782822,13.2,205713.5,0.0142502294168669,4884,CHON,Altamaha_PP48_000107-4_p08,13.0,-1.0,0.0,0.33333,0.6087,1.0,0.04348,0.0,inf,0.0,0.34783,50.38696,0.65217,536.0,0.494037785,0.2285232909,4.0578658201,0.2750162835,0.2097489007,0.0539335255,0.0840610306,0.0481648931,0.09525445229602413,C23H23O14N,PUCs,Lignin-like,Not Matched,CRAM,
536.142943,2809967.5,24,27,13,1,0,0,0,0,0.259022503714418,7,536.140923619261,536.141102625802,537.148379092682,13.61,195723.5,0.0146233086829028,4886,CHON,Altamaha_PP48_000107-4_p08,12.0,-1.0,0.0,0.27273,0.54167,1.125,0.04167,0.0,inf,0.0,0.08333,57.925,0.58333,536.0,0.4576934128,0.2649167027,4.0217633221,0.3114128508,0.1733852341,0.0903150881,0.0476888336,0.0117902599,0.08633671169901537,C24H27O13N,PUCs,Lignin-like,Not Matched,CRAM,IOS
536.179747,3200121.3,25,31,12,1,0,0,0,0,0.0825322739133896,6,536.177727363969,536.177393333689,537.184669800569,15.8,204894.2,0.0166537020775622,4888,CHON,Altamaha_PP48_000107-4_p08,11.0,-1.0,0.0,0.22222,0.48,1.24,0.04,0.0,inf,0.0,-0.16,64.86,0.52,536.0,0.4213490406,0.3013101145,3.9856608242,0.3478094181,0.1370215674,0.1266966506,0.0113166366,0.0245843734,0.07945070811124083,C25H31O12N,PUCs,Lignin-like,Not Matched,CRAM,IOS
536.215317,2220162.8,26,35,11,1,0,0,0,0,0.110534251062926,5,536.213297117211,536.213675123598,537.220951590478,10.28,206796.8,0.0115539151078074,4890,CHON,Altamaha_PP48_000107-4_p08,10.0,-1.0,0.0,0.17949,0.42308,1.34615,0.03846,0.0,inf,0.0,-0.38462,71.26154,0.46154,536.0,0.3850046685,0.3377035264,3.9495583262,0.3842059854,0.1006579008,0.1630782132,0.0250555603,0.0609590066,0.07272049714887865,C26H35O11N,PUCs,Lignin-like,Not Matched,CRAM,
537.054109,6661471.5,22,18,16,0,0,0,0,0,0.128602917017788,8,537.052083291231,537.052138868501,538.059415335381,35.31,180594.4,0.0346668614590238,4892,CHO,Altamaha_PP48_000107-4_p08,14.0,-2.0,0.0,0.42857,0.72727,0.81818,0.0,0.0,,,0.63636,42.16364,0.72727,537.0,0.5480116869,0.175825867,4.118135589,0.2224009943,0.2632205773,0.000927671,0.1373106666,0.1013511149,0.10575689546601885,C22H18O16,PUCs,Tannin-like,Not Matched,CRAM,
537.069519,2899299.5,26,18,13,0,0,0,0,0,0.0113940816306892,9,537.067493184071,537.067458067353,538.074734534232,14.11,149651.6,0.0150881999712401,4893,CHO,Altamaha_PP48_000107-4_p08,18.0,5.0,0.38462,0.58974,0.5,0.69231,0.0,0.0,,,0.30769,51.53077,0.5,537.0,0.5327737208,0.1910843938,4.1029990326,0.2376608441,0.2479745216,0.0161812298,0.1220610345,0.0861004614,0.08321050049765083,C26H18O13,PPAs,Polyphenol-like,Not Matched,,
537.090445,13401449.0,23,22,15,0,0,0,0,0,0.185735742529356,7,537.088419038545,537.088493627184,538.095770094064,73.31,180987.7,0.06974227478616,4895,CHO,Altamaha_PP48_000107-4_p08,13.0,-2.0,0.0,0.35484,0.65217,0.95652,0.0,0.0,,,0.34783,50.38696,0.65217,537.0,0.5116673148,0.2122192789,4.0820330911,0.2587975616,0.2268569106,0.0373092335,0.1009384697,0.0649764817,0.09487657382826276,C23H22O15,PUCs,Lignin-like,Not Matched,CRAM,
537.105919,2870636.8,27,22,12,0,0,0,0,0,0.166717285591643,8,537.103892930929,537.103939416946,538.111215883826,13.95,176741.9,0.0149390368546612,4896,CHO,Altamaha_PP48_000107-4_p08,17.0,5.0,0.33333,0.52381,0.44444,0.81481,0.0,0.0,,,0.07407,58.18889,0.44444,537.0,0.4964293486,0.2274778057,4.0668965346,0.2740574114,0.211610855,0.0525627923,0.0856888375,0.0497258281,0.07632378588464334,C27H22O12,PPAs,Polyphenol-like,Not Matched,CRAM,
537.126941,15408498.0,24,26,14,0,0,0,0,0,0.104110300189371,8,537.124914784722,537.124923052009,538.132199518889,84.62,181481.8,0.0801871276425405,4898,CHO,Altamaha_PP48_000107-4_p08,12.0,-2.0,0.0,0.29412,0.58333,1.08333,0.0,0.0,,,0.08333,57.925,0.58333,537.0,0.4753229426,0.2486126907,4.0459305931,0.2951941289,0.190493244,0.0736907961,0.0645662727,0.0286018485,0.08602616000004737,C24H26O14,PUCs,Lignin-like,Not Matched,CRAM,IOS
537.142225,2680182.3,28,26,11,0,0,0,0,0,0.053206790725682,6,537.140198678416,537.140206577718,538.147483044598,12.87,178468.3,0.0139478955181341,4899,CHO,Altamaha_PP48_000107-4_p08,16.0,5.0,0.29412,0.46667,0.39286,0.92857,0.0,0.0,,,-0.14286,64.37143,0.39286,537.0,0.4600849764,0.2638712175,4.0307940367,0.3104539787,0.1752471883,0.0889443549,0.0493166405,0.0133511949,0.0704898638158396,C28H26O11,PUCs,Lignin-like,Not Matched,CRAM,
537.163417,15560060.0,25,30,13,0,0,0,0,0,0.0357258300918731,7,537.161390531011,537.161383809942,538.168660276821,85.48,181155.8,0.0809758691175213,4901,CHO,Altamaha_PP48_000107-4_p08,11.0,-2.0,0.0,0.24324,0.52,1.2,0.0,0.0,,,-0.16,64.86,0.52,537.0,0.4389785704,0.2850061025,4.0098280952,0.3315906962,0.1541295773,0.1100723587,0.0281940757,0.0077727848,0.07868605369546465,C25H30O13,PUCs,Lignin-like,Not Matched,CRAM,IOS
537.199829,12967301.0,26,34,12,0,0,0,0,0,0.0783068632294522,6,537.19780227772,537.197792234868,538.205068701747,70.86,174819.6,0.0674829318513877,4904,CHO,Altamaha_PP48_000107-4_p08,10.0,-2.0,0.0,0.2,0.46154,1.30769,0.0,0.0,,,-0.38462,71.26154,0.46154,537.0,0.4026341982,0.3213995144,3.9737255972,0.3679872635,0.1177659107,0.1464539213,0.0081781213,0.044147418,0.07250005074523025,C26H34O12,PUCs,Lignin-like,Not Matched,CRAM,
537.23624,7251342.5,27,38,11,0,0,0,0,0,0.149989005766352,5,537.23421302441,537.234216326314,538.241492793194,38.64,183724.9,0.0377366000649303,4906,CHO,Altamaha_PP48_000107-4_p08,9.0,-2.0,0.0,0.16279,0.40741,1.40741,0.0,0.0,,,-0.59259,77.18889,0.40741,537.0,0.366289826,0.3577929262,3.9376230992,0.4043838307,0.081402244,0.1828354838,0.0445503183,0.0805220512,0.06721579647442405,C27H38O11,PUCs,Lignin-like,Not Matched,CRAM,
538.085537,2464357.3,22,21,15,1,0,0,0,0,0.112169649117784,8,538.083504108611,538.083782074258,539.091058541138,11.65,202075.0,0.0128247239524532,4908,CHON,Altamaha_PP48_000107-4_p08,13.0,-2.0,0.0,0.33333,0.68182,0.95455,0.04545,0.0,inf,0.0,0.54545,44.75455,0.72727,538.0,0.51698285,0.2082458767,4.093968318,0.2549105186,0.2316443887,0.0330115367,0.1054924867,0.0694638229,0.10404636341747328,C22H21O15N,PUCs,Tannin-like,Not Matched,CRAM,
538.122254,2037358.5,23,25,14,1,0,0,0,0,0.289480075026226,8,538.120220852542,538.12007198355,539.12734845043,9.25,203288.4,0.0106025860595312,4910,CHON,Altamaha_PP48_000107-4_p08,12.0,-2.0,0.0,0.26667,0.6087,1.08696,0.04348,0.0,inf,0.0,0.26087,52.86522,0.65217,538.0,0.4806384778,0.2446392886,4.0578658201,0.2913070859,0.1952807221,0.0693930993,0.0691202898,0.0330891897,0.09349760297570457,C23H25O14N,PUCs,Lignin-like,Not Matched,CRAM,IOS
